followers count,friends count,retweet count,favorite count,PolarityClass,subjectivity
382,674,0,0,,0
264,741,0,1,,0
1259,602,0,2,,0
83,501,0,0,,0
5644,6024,1,7,,1
282,1285,0,0,,0
179,843,0,0,,0
15742,15702,0,0,,0.5
4926,5255,0,0,,0.3
7003,6926,2,1,,0.45
74544,36930,4,5,,1
15707,191,1,6,,1
777,1172,0,0,,1
26,349,0,0,,0.1
10280,11290,0,0,,0
87,132,0,0,,0
421,1065,0,0,,0.5
11496,11613,0,0,,1
447,578,0,3,,0.25
5032,5062,1,3,,0.75
1013,1089,0,0,,0.6
2093,2261,0,11,,0.266666667
117,310,0,0,,0
16413,14290,175,135,,0
1072,2225,0,0,,0.6
20,100,0,1,,1
78,81,0,0,,1
14778,14684,2,0,,0.125
6087,6386,0,0,,1
456,1476,0,0,,0.1
25315,838,18,24,,1
900,1740,0,0,,0
7090,6266,0,0,,1
145,251,0,1,,0
337,525,1,11,,0.644444444
2054,1131,2,4,,0
181,367,2,2,,0.55
47,241,0,0,,0
415,490,2,4,,0.666666667
308,93,0,0,,0.54
46,97,0,0,,0.3375
4623,4823,26,31,,0
21820,8811,3,19,,0
158,354,0,0,,0.7
255,1383,0,0,,0
578,568,0,0,,1
255,1310,0,0,,1
48,265,2,3,,0
50,34,0,0,,0.1
1345,1426,0,0,,0
959,1832,0,1,,0.5
238,190,0,0,,0
122,376,0,0,,0.5
12296,12621,1,8,,0.5
498,2095,0,0,,0
3671,131,0,0,,1
122,376,0,0,,0
5292,5286,1,2,,0
7918,8676,1,1,,0
8613,8662,1,1,,0.5
6719,7337,0,0,,0.456349206
342,645,0,0,,1
94,384,0,0,,0
1441,3407,1,1,,0
4418,4117,0,0,,0.1
838,1900,0,0,,1
8931,1809,1,2,,0
1428,911,1,0,,1
1847,1906,0,1,,0
3124,3795,0,3,,1
103,28,0,0,,0.5
3662,3194,0,0,,0
1539,2426,0,1,,0.5
4458,5002,27,121,,0.3
35499,26987,59,66,,0
1792,1633,1,0,,0.3
47,69,0,0,,0.1
959,1832,0,0,,0.5
6575,6887,0,0,,1
11722,11257,4,4,,1
57,171,1,1,,1
32172,4021,2,3,,0
7987,7677,3,9,,0.6
42798,44143,3,2,,1
629,579,0,0,,0
2160,1554,1,4,,0
9860,11228,0,0,,0.125
1096,1096,0,0,,0.535714286
4314,3465,1,7,,0.663636364
1516,2438,1,5,,0.366666667
181,367,1,0,,0
15,29,2,0,,0.375
51,144,0,0,,0.65
13271,12950,59,73,,0
21,145,0,0,,0.125
124,227,0,1,,0.3
138,124,0,0,,0.5
721,604,0,0,,0.284848485
900,1740,0,0,,0
4643,3693,0,5,,0
283,1079,0,0,,0
57,141,0,0,,0
39,126,0,0,,0.4
816,786,2,9,,0.575
30745,26142,4,7,,0.833333333
206,718,0,0,,0
437,1233,1,4,,0
850,1868,0,0,,0
10,53,0,0,,0.483333333
1583,488,0,1,,0
677226,2668,1050,2975,,0.303571429
147,314,0,0,,0
42,116,0,0,,0.55
357,1454,0,0,,0.5
445,1688,1,1,,0.25
4205,3917,1,1,,0
306,534,0,0,,0.1
4,47,0,0,,0.75
107,86,0,0,,0.9
7945,461,2,2,,0
15936,1173,0,2,,0.7
3866146,737,920,2987,,0.275
447,254,0,0,,0.166666667
68,118,0,1,,0
8,98,0,0,,0.766666667
9283,6739,0,0,,0
110327,4251,373,994,,0
191,111,0,0,,0.5
1591,2008,0,0,,0.7
1635,4927,0,1,,0.066666667
6602,6665,0,0,,0.7
145,251,0,1,,0
1517,35,21,72,,0.533333333
204305,388,245,375,,0
4145,4669,1,1,,0.5
445,1688,0,1,,0.25
143,379,0,0,,0.65
1038,502,0,1,,0.9
37423,102,2,3,,0.214285714
26,173,0,0,,0.333333333
267,574,0,0,,0
235,1,0,0,,0
1455,3511,0,0,,0.625
174,422,5,11,,0
377,73,0,0,,0.5
6339,3917,1,8,,0.4
1375,1605,0,0,,0.575
3,65,0,0,,0
9797,10587,2,1,,0.35
272,293,0,0,,0.4
4588,4598,3,4,,0
236,1072,0,0,,0
607,795,1,0,,0
424,1080,0,0,,0
2712,3173,2,3,,0
12073,1802,1,12,,0.15
459,1033,0,0,,0
38723,10552,2,3,,0.7
87,200,0,0,,0.233333333
1613,4671,0,0,,0
445,614,1,0,,0
776,642,0,5,,0.1
791,1262,0,0,,0.5
137,757,1,1,,0
1240,630,26,48,,1
597,222,0,0,,0.4
50,275,0,3,,0
12278,13532,1,0,,0
5,13,0,0,,0
837,1326,0,0,,0.4
9760,10235,1,2,,0.25
795,4997,3,1,,0
747,727,0,1,,0.215
18198,337,31,102,,0
568,208,0,6,,0.4
4508,4833,0,2,,0
303,722,0,0,,0
68,118,0,0,,0.3
236,1072,0,0,,0
193,159,0,0,,0.366666667
127,247,1,0,,0.775
14265,15575,0,1,,0.5
114,412,0,0,,0.13
153,686,1,2,,0.454545455
1201,1450,1,0,,0.8
18,24,0,0,,0.483333333
967,316,0,2,,0.9
1455,3511,0,0,,0.625
568,569,1,3,,0
14737,6494,0,2,,0
283,464,1,3,,0.2
451,431,0,2,,0
8039,1158,17,38,,0.4
444,700,0,1,,0
228,1409,0,0,,0
66341,812,20,108,,0
490,580,0,0,,1
2,40,0,0,,0
2898,3876,0,1,,0.1
616,1446,0,3,,0.05
609,2330,0,0,,0.3125
3875,4174,0,0,,0
78,76,0,0,,0.333333333
143,248,0,0,,0
3195,3534,0,0,,0.5
18828,19267,0,0,,1
4211,5004,0,0,,0.525
369,1024,0,0,,0.5
679,713,0,2,,0.3625
6498,7150,1,1,,0.333333333
6518,5045,1,0,,0.066666667
1700,3458,1,5,,0
284,1776,0,1,,0
69260,71727,7,19,,0
241,334,0,0,,0
3030,758,0,0,,0.066666667
27225,733,1,7,,0.55
455734,1506,0,1,,0
511,954,0,0,,0.5
877,429,1,0,,0.25
682,1107,4,5,,0.5
169,957,0,0,,0.571428571
39110,28336,9,20,,0.427272727
134,1637,0,0,,0
76,51,0,0,,0.35
131,307,0,0,,1
56,164,0,0,,0.54375
300713,332,381,1372,,0
227,169,0,0,,0
31,113,0,0,,0
161,667,0,1,,0.533333333
94,899,0,0,,0
128,219,0,0,,0
1236,3556,0,0,,0.45
158,264,2,8,,1
15018,14663,14,48,,0.633333333
658,1549,0,0,,0.333333333
853,971,0,0,,0
11287,2356,0,1,,0.125
1,24,0,0,,1
25884,2965,98,268,,0
1080,1430,0,0,,0.5
217,9,0,0,,0.5
95101,104520,2,4,,0.7
160,1195,0,0,,1
4242,4481,1,1,,0
47,221,0,0,,0.527272727
2287,1064,3,7,,0.7
520,246,1,4,,0.366666667
242,664,0,1,,0
58,247,2,1,,0
259853,3548,1538,3370,,0.125
7441,7777,5,13,,0.516666667
1874,3164,0,3,,0
5214,5728,0,3,,0.383333333
4535,4850,0,13,,0.125
1,0,0,0,,0
4,55,0,1,,0
633,3240,0,4,,0.314285714
993,2228,0,0,,0.5
55,70,0,0,,0.629292929
2992,4156,3,1,,0.1
10406,11418,0,0,,0
522,619,0,0,,0.166666667
19,138,0,0,,1
14977,15285,0,2,,1
103,540,0,0,,0
2516,2139,0,0,,0
374,706,0,2,,0
1115,1081,1,3,,0
97,511,0,0,,0
1,0,0,1,,0
39,18,1,4,,0
3,13,0,0,,0.4
1156,1971,0,0,,0
481,667,0,1,,1
129,50,0,0,,0
2031,1031,0,1,,0
881,1133,0,0,,0.5
1485,3095,0,0,,0.766666667
27335,26466,1,6,,0
794,781,0,0,,0
2,50,0,0,,0.327272727
15509,818,8,20,,0
0,2,0,0,,0.4
191,523,0,0,,0
8007,7860,2,2,,0
17018,1988,3,19,,0.427272727
2241,4984,0,0,,0
65,57,0,0,,0
3973,1924,7,12,,0.4
3171,2965,0,1,,0.5
73,150,0,0,,0.3
45,711,0,1,,0.75
4,11,0,0,,0
27081,541,0,0,,0.5
210,694,0,0,,0
29,93,1,0,,0.411111111
22769,1844,51,68,,0
580,1695,0,0,,0
147219,248,1,1,,0
576,997,0,0,,0
45324,3436,48,269,,0.066666667
6697,3446,0,15,,0
186,304,0,0,,0.25
39,18,0,1,,0
372319,373413,0,0,,0.066666667
2281,535,0,2,,0.288888889
1234,657,2,13,,0.05
5436,199,0,1,,0
180,748,0,0,,1
604,815,0,0,,0.5
145,425,1,2,,0.5
6986,999,13,50,,0
580,1021,0,0,,0.5
152,304,0,0,,0
514,1999,1,2,,0
120,253,0,0,,0
747,727,0,1,,0
2575,1895,1,2,,0.75
163602,583,203,1457,,0
6123,1442,0,2,,0.477272727
949,1879,1,1,,0
409,817,0,2,,0
419,106,0,0,,0
314,439,0,0,,0.52
340,1637,0,6,,0.5
679,3479,0,0,,0.4
143,244,2,5,,1
2399,4970,0,0,,0.2
1583,578,0,0,,0.275
1036,1597,0,0,,0.348214286
1954,2398,1,1,,0.5
501,399,1,0,,0.75
437,1233,1,1,,0.6
21,98,0,0,,0
1581,4592,1,5,,0
12276,12094,23,64,,0.85
146,507,0,1,,0.291666667
179,733,0,0,,0.454545455
1790,1714,2,4,,0.5
98,437,2,2,,0
431,550,0,1,,0.25
3717,3983,0,0,,0.4
2329,2567,0,0,,1
13073,4874,5,6,,0
557,426,0,2,,0.5
2130,3350,1,1,,0.291666667
78116,2085,22,72,,0.5
36625,2874,5,16,,0
25,115,1,1,,0.4375
471,1755,0,2,,0.75
3240,3364,0,0,,1
1,51,0,0,,0
67,183,0,0,,0.888888889
105,8,0,0,,0
599,569,0,0,,0
1,51,0,0,,0
1241,692,0,0,,0
176,1236,0,0,,0.5
3409,5000,0,0,,0.25
37240,4289,4,8,,0.2
1,51,0,0,,0
9328,10239,1,1,,0
77304,84186,16,7,,0.5
376,1429,0,0,,0
1344,854,0,2,,0.266666667
175,837,0,0,,0.5
1844,1980,0,0,,0.716666667
4983,5320,0,0,,0.9
12349,13546,0,4,,0.6
115,480,0,0,,0.5
147219,248,3,6,,0.620634921
79,285,0,1,,0.3125
528,400,0,0,,0
78,146,0,0,,0
105,141,0,0,,0.427272727
2692,3838,0,0,,0
1591,2008,0,0,,0
2309,1010,3,1,,0
929,2406,0,0,,0.525
1001,3088,3,3,,0
2,8,0,0,,0
303,1281,0,0,,0.411904762
506,1354,0,0,,0
1958,223,0,1,,0
10,6,0,0,,0.55
399,1151,0,2,,1
49,262,0,0,,0.161666667
1517,1742,1,2,,0.4
723,82,2,4,,0.5
300,179,0,0,,0
393,819,0,0,,0.454545455
18045,19687,1,1,,0.722222222
9,3,0,0,,0.05
657,819,0,0,,0.65
2306,3221,1,1,,0
22,492,0,0,,0.5
656,3953,0,1,,0.3
14559,13352,0,0,,0
840,744,0,0,,0
2165,3582,0,6,,0
474,1163,0,0,,0.6
2782,2336,0,1,,0
1096,1131,0,0,,0
1140,1150,0,0,,0
1477,1618,0,1,,0.7
44593,970,4,34,,0
12834,12820,2,3,,0.75
259,109,0,0,,0
1047,1590,0,0,,0.75
50,240,0,0,,0
4129,5001,0,0,,0.7
42598,14554,15,225,,0.55
1287,984,0,2,,0.555555556
494,993,0,0,,0.5
3,30,0,0,,0.4
488,1141,0,0,,0
32824,35764,1,0,,0
27,149,0,0,,1
892,1942,0,0,,0.344886364
7624,7680,2,4,,0
19101,18138,0,0,,0.5
82876,13055,3,9,,0
1522,2472,0,0,,0
3822,1893,7,18,,0.2
2018,369,8,16,,0
20,51,0,0,,0.454545455
3,94,0,1,,0.375
170,598,0,0,,0
94,175,0,0,,0
3544,4373,0,0,,0
1411,2255,0,1,,0
0,69,0,0,,0.527272727
9,74,0,0,,0.1
14725,15161,5,3,,0.411428571
47388,37665,15,34,,1
1231,1904,4,4,,0
5050,5553,0,0,,0.5
426,1269,0,0,,0.3
332,332,0,1,,0
567,1220,0,1,,0.55
1703,2313,0,0,,0.366666667
19,39,0,0,,0.783333333
17,41,0,0,,0
29,230,0,0,,0.6
4817,5285,3,9,,1
612,1571,0,2,,0.525
76,110,0,0,,0.55
30,10,0,1,,1
3182,400,0,8,,0
1604,360,0,3,,0.7
3443,2627,1,5,,1
32,203,0,1,,0
119358,1732,35,226,,0.4
642,2922,0,1,,0
303,1281,1,0,,0.411904762
47886,45144,3,5,,0.5
8600,3356,1,2,,1
207,606,0,0,,0
199038,2446,4,31,,0.6
888,1599,0,0,,1
4846,723,0,1,,0.4
273,961,0,0,,0.5
4,48,0,0,,0.55
3611,4293,0,0,,0.85
79,651,0,0,,0
297,692,0,0,,0.75
80170,43087,11,7,,0.5
152,219,0,0,,1
160,134,0,0,,0
65,1508,1,1,,0.5
34600,33020,0,0,,0
5713,5860,0,0,,0.5
19965,75,22,33,,0.5
18058,19046,6,15,,0
50,429,1,0,,0
1602,610,2,4,,0.1625
166,439,0,1,,0
1577,176,3,3,,0
1139,1835,0,0,,0
4,50,0,1,,0.411904762
1689,962,0,0,,0.5
866,1180,0,0,,1
3827,1539,0,3,,0.4
2650,4956,1,2,,0
6347,2641,0,0,,0.2
368,335,0,0,,0
530,115,0,0,,0.8
2650,4956,1,1,,0
105,451,1,1,,0
74,396,0,1,,0.411904762
3142,2840,4,21,,0.25
11317,3184,8,11,,0.5
1446,4985,0,1,,0.5
273011,2380,2,11,,0.1
2043,2410,0,2,,0.3875
625,1023,0,0,,0.5
805369,6347,8,58,,0
912,748,1,15,,0.15
9014,2444,0,2,,0
236,986,0,1,,0.2
27539,26541,5,4,,0.5
9,1788,1,2,,0.177777778
682,2370,0,1,,0.833333333
182,33,0,3,,0
115,377,0,0,,0.4
1735,1752,0,0,,0
250,257,0,0,,0.7
2247,799,0,12,,0.333333333
6368,1572,146,310,,0
445,1991,0,1,,0.5
696,1640,0,0,,0.125
1488,58,0,0,,1
2496,2611,7,24,,0.266666667
179,1179,0,0,,0
4810,4540,31,49,,0
8294,8795,1,1,,0.75
646,926,0,0,,0.366666667
1719,4878,0,0,,0.75
43800,28126,36,135,,0
724,435,1,2,,0.9
772,741,0,0,,0
206,372,0,0,,0
759,1931,0,0,,0
15936,1173,0,1,,0.7
15509,818,9,18,,0.5
1571,2053,0,1,,0
83584,82188,2,3,,0.375
4257,4099,5,11,,0.283333333
6,54,0,0,,0.4
2933,2883,1,0,,0.5
144,234,0,0,,0
20164,21116,0,1,,0
484,837,0,5,,0.5
394,2421,0,1,,0
617,534,0,0,,0
1329,868,0,0,,0.2
2799238,6,1025,2487,,0
228,323,1,2,,0.333333333
2029,2298,0,0,,0.5
548,1902,0,2,,0
29695,28630,7,10,,0.625
2128,3688,1,1,,0.5
203,603,0,0,,0.2625
1487,2070,0,0,,0.5
659,2128,0,0,,0.5
235,208,0,1,,0.45
1254,1392,3,12,,0.5
32,84,1,1,,0.244444444
10473,10029,0,1,,0
13048,12499,0,1,,0
3502,3439,9,55,,0.466666667
1413,1043,0,0,,0.85
35292,1573,17,49,,0
32,293,0,0,,0.275
91,279,0,0,,0.6
35292,1573,183,582,,0.4
43,191,0,0,,0.411904762
86,260,0,1,,0.5
39,56,0,0,,0.5
5892,5175,1,2,,1
810,1091,0,0,,0
2111,1188,0,0,,0.5
649,694,0,0,,0
642,2922,0,1,,0
5302,5658,0,2,,1
1793,2640,0,0,,0.4
5669,5770,0,0,,0.125
575,813,0,2,,0.85
649,694,0,0,,0
45,111,1,1,,0.401785714
509,549,0,1,,0.85
92,461,0,0,,0.3
19,81,0,0,,0.3
1237,2324,0,0,,0
759,1931,0,1,,0
1759,433,0,0,,0.75
1559,868,0,0,,0.166666667
42887,36323,3,5,,0.125
44,389,0,0,,0.275
18688,883,23,69,,0.194444444
745,354,24,74,,0.366071429
8,7,0,0,,0
46,105,0,2,,0.75
62,132,0,0,,0
1036,3132,0,0,,0
11,107,0,0,,0.366666667
22733077,1125,27,104,,0.5
354,107,0,0,,0.452380952
45,40,0,0,,0.494444444
224,2356,0,0,,0
55,56,0,0,,0
247,167,0,0,,0.388888889
1617,1563,0,0,,0
1761,1240,1,0,,0.142857143
256,965,0,0,,0
26,175,0,0,,1
119,183,0,0,,0.375
24,32,0,1,,0.569444444
12,164,0,1,,0.333333333
2749,1969,0,10,,0
227,801,0,2,,0.5
119291,106407,13,15,,0
270,163,0,1,,0.4
127,444,0,0,,0
7945,461,2,1,,0
2214,6,0,0,,0.427272727
534,791,0,0,,0.275
350,1338,0,0,,0
5343,5852,9,12,,0.375
69,308,0,1,,0.5
546,1106,0,1,,0.594444444
113,407,0,0,,0
871,1558,0,0,,0
534,791,0,0,,0.375
492,701,1,4,,0.6
653,994,9,54,,0
20,705,0,0,,0.5
2529,2549,1,17,,0.25
420558,27286,510,2936,,0.9
77,515,0,0,,0.666666667
41,135,0,0,,0.5
34,213,0,2,,0.35
12879,12564,0,0,,1
370,335,2,1,,0.4
334,144,1,4,,0.5
227,186,0,0,,0
127,303,0,0,,0
22201,23207,6,4,,0
211,346,1,1,,0.75
1490,1445,5,10,,0.6
3774,4858,1,0,,0.528571429
12648,13722,10,24,,0
174,201,0,0,,0.7
34927,5236,1,1,,1
199,375,1,1,,0.35
11198,11542,4,5,,0.5
122,776,0,0,,0.5
152,569,0,1,,0.351190476
338,5003,0,0,,0
1687,1915,0,0,,0.375
1638,1599,0,0,,0.9
581,895,0,0,,0
3055,2516,2,0,,1
226,304,0,0,,0.1
9,127,0,0,,0
4464,3764,1,8,,0.275
5,15,0,0,,0
8898,8187,1,3,,0
3918,35,0,1,,0.557142857
4464,3764,5,8,,0.275
0,9,0,0,,0.283333333
13790,3195,0,5,,0
1814031,660,4,45,,0.875
2837,426,0,1,,0
1948,633,0,0,,0.454545455
5118,3691,1,2,,0.5
252,401,0,0,,0.5
1499,508,3,6,,0.1
65,798,0,0,,1
26,33,0,0,,0
200667,2363,335,2538,,0.284848485
295,577,0,1,,0
979,1342,0,0,,0
10224,11248,0,0,,0
17770,395,3,3,,0.944444444
9133,9869,0,0,,0
2050,88,0,1,,0.925
23,110,0,0,,0.1
4464,3764,12,30,,0.275
452,94,0,0,,0
926,1856,0,0,,0.825
1309,4998,0,0,,0
29,86,0,0,,0.1
56,190,0,1,,0
43208,366,21,27,,0
241,0,0,0,,0
451,1320,0,0,,0.5
4971,2151,0,29,,0.428015873
77,156,1,1,,1
659,2128,0,0,,0.5
6,214,0,0,,0
1317,2791,0,1,,0
42953,41809,5,4,,0.5
11834,11866,0,0,,0.2
1328,1815,0,0,,0
5574,4498,1,0,,0.4
1939,583,0,0,,0.513333333
3708,3632,7,12,,0
12530,2420,1,0,,0.3
3918,35,5,9,,0
235,1,0,0,,0
5396,710,4,11,,0.4
280,179,0,0,,0
17,41,0,0,,0.357142857
2323,3890,0,0,,0
95,480,0,0,,0.066666667
3059,5001,1,2,,0.333333333
6513,6801,0,2,,0
3863,4231,0,1,,0.5
34,137,0,0,,0.85
12129,12390,1,2,,0.5
5281,2551,4,3,,0.2
1163,2122,0,0,,0.5
548,1087,1,2,,0.333333333
356,226,1,8,,0.5
437,584,0,0,,0.2
492,500,0,1,,0.55
22201,23207,1,1,,0.5
246,587,0,0,,0
510,343,0,0,,0.3
2478,2464,0,3,,0
16282,9815,1,0,,0.2
1093,1237,1,0,,0.5
0,1,0,0,,0
954,1370,0,2,,0.7
365,335,0,3,,0.85
5776,6343,1,1,,0.5
11094,11057,0,3,,0
1015,2101,0,0,,0
374,366,3,5,,0.408333333
4869,4746,0,0,,0
2770,2945,4,5,,0.380555556
343,1255,0,0,,0
1,131,0,1,,0
1,27,0,0,,0.454545455
298,245,2,0,,0.333333333
119104,1064,1,17,,0
39235,3896,2,1,,0.133928571
91,254,0,1,,0.3
287,540,0,0,,0
14737,6494,0,0,,0.3
864,1684,0,0,,0.5
263,408,0,1,,0.2
2500,4863,0,10,,0
144,32,0,0,,0
28,188,0,0,,0.183333333
209,142,0,0,,0.3
594,648,2,8,,1
1454,3294,0,0,,0.375
88325,87890,180,279,,0
854,1208,3,3,,0.5
45,299,0,0,,0.666666667
3268,429,5,6,,0.35
1103,3041,0,0,,0.466666667
1870,3171,0,0,,0.5
3,57,0,1,,0.75
382,978,0,1,,0.55
496,1733,1,2,,0.155555556
825,1213,0,0,,0.8
128,0,0,0,,0
54,101,0,0,,0.5
201,378,0,2,,0
40,2,0,1,,0.875
28167,445,0,0,,0
1062,1439,1,0,,0.533333333
202,184,0,3,,0.166666667
56040,12897,1,1,,0
795,1547,0,4,,0
763,1680,0,0,,0
2522,2109,0,0,,0
8596,2735,4,9,,0
15,66,0,0,,0.75
264,1958,0,0,,0.9
435,128,0,0,,0.383333333
8596,2735,0,3,,0
3726064,661,4,9,,0.636904762
27017,28501,2,3,,0
1721,3867,0,0,,0.9
2332,3955,2,4,,0
208,800,1,1,,0.475
115,172,0,0,,1
8596,2735,0,2,,0
547,561,0,1,,0
4740,624,5,10,,0
579,602,1,1,,0
143,291,0,0,,0
112303,1399,0,2,,0.4
43192,43266,253,1337,,0.3
2955,3472,1,1,,0.5
4334,4565,4,11,,0.6
784,770,0,0,,0.745833333
1470,3589,2,2,,0.85
9857,9841,18,58,,0.525
15015,15812,0,2,,0.216666667
265,236,0,0,,0
13093,11952,0,0,,1
98,560,0,0,,0.666666667
711,4624,0,0,,0.95
479,969,0,1,,0.85
0,0,0,0,,0.6
1477100,780,19,64,,1
1095,2172,0,0,,0
2850,961,4,4,,0
556,1006,0,1,,0.25
0,4,0,0,,0
7881797,545,111,432,,0
794,1383,0,0,,0
31,790,0,0,,0
17735,2084,0,0,,0.4
77,258,0,0,,0
1463616,1151,5,31,,0
347,21,0,0,,0.5
1507,2065,1,7,,0.3
409,245,0,0,,0.9
5198,808,10,35,,0.65
185,1159,0,0,,0
715,4997,0,0,,0.31875
329,1008,0,0,,0.4
3037337,655,94,199,,0
8,197,0,0,,0.7
15229,17324,0,0,,0.641666667
468,141,0,0,,0.5
641,1042,0,0,,0.425
516,978,1,2,,0.25
2734,4649,0,1,,0
107188,46032,270,427,,0.066666667
37,653,0,0,,0.4
6,170,0,3,,0.3
1117,267,0,0,,0.4
121,1336,0,0,,0.4
0,0,0,0,,0.483333333
11,1,0,0,,0.333333333
1644,1949,0,0,,0
130,217,0,1,,0.567857143
376,355,0,0,,0
6588908,27,88,349,,0.220833333
1527,1541,0,2,,0.4
53,1354,0,0,,0.4
232,823,1,1,,0.5
1117,267,0,0,,0.4
69260,71727,5,5,,0
111,217,0,0,,0.275
1089,2425,0,0,,0.5
259,835,0,0,,0
168,646,0,0,,0
2,69,0,0,,0.5
2259,2993,4,8,,0.15
102,36,0,0,,0
1433,3383,1,0,,0.211111111
3560,4773,0,1,,0
920,1516,0,0,,0.142857143
1016,1341,0,2,,0.425
35,1164,0,0,,0
203,254,2,4,,0.133333333
1492,3404,1,9,,0.2
168,719,0,0,,0.5
5019,5018,2,1,,0.2375
2898,1106,0,4,,0.5
2569,2585,2,0,,0.125
145,495,0,0,,0.5
2638,667,544,606,,0.377777778
2024,3302,1,1,,0
995,1243,0,0,,0.5
41,28,0,0,,0.466666667
378,447,2,4,,0
235,1,0,0,,0
167,662,0,0,,0.25
1787,1171,0,1,,0
4737,2757,0,0,,0.4
1578,251,0,0,,0.666666667
142,268,0,0,,0
97,68,0,0,,0
1777,2095,1,0,,0.2
2890,2678,2,2,,0
195,443,0,0,,0
104,221,0,1,,0.5
170,603,0,0,,0
1552,1801,0,0,,0
1098,2175,0,0,,0.2
8693,8727,0,0,,0.5
730,2223,2,5,,0.033333333
28278,527,10,29,,0
1713,3019,0,0,,0.5
3360,4996,0,0,,0
186,494,0,0,,1
920,1516,0,0,,0.142857143
89327,1130,0,1,,0.2125
836,3625,0,0,,0.4
10,90,0,0,,0
861,2651,0,0,,0
65,275,0,0,,0
323,688,0,3,,0.133333333
2,110,0,0,,0.68
154,507,1,2,,0.2375
554,913,0,0,,0
735,1832,0,0,,0.5
123,850,0,0,,0.2
14518,13392,5,6,,0.2
537,1333,0,0,,0
3283,3368,0,0,,0
150,1289,0,0,,0.5
232,369,1,0,,0.5
7703,8104,2,2,,0.5
3117,4995,0,1,,0
1213,5001,0,0,,0.6
2249,4999,0,0,,0.1
33,82,0,0,,0.325
472,600,0,0,,0
5360,5431,0,0,,0
13048,12499,0,0,,1
5534,6068,0,0,,0.5
27,61,0,1,,0.5
697,3345,1,0,,1
11270,12376,1,14,,0.591666667
2732,3007,1,22,,0.535714286
616,1060,0,0,,0.4
213,492,0,0,,0.45
236,438,0,0,,0.5
149677,124615,9,25,,0.1
1033,2631,0,0,,0.4
777,2283,0,0,,0.5
2,25,0,0,,0
14376,14125,0,5,,0.3
920,707,0,0,,1
1,0,0,0,,0.611111111
6100,6379,0,0,,0.3
18912,1456,0,0,,0
11833,12658,0,0,,0.5
0,13,0,0,,0
263,1435,0,0,,0.454545455
691,898,0,0,,0.288888889
124,313,1,3,,0.25
74,295,0,0,,0.4
74,193,0,1,,1
18,33,113,211,,0.454545455
12193,13201,0,0,,0.767857143
562,842,0,0,,0.65
1115,2596,0,18,,0
1069,35,0,0,,0.40625
6462,6187,1,1,,0.066666667
75,337,0,0,,0.354166667
3145,4995,1,6,,0.75
1552,1801,1,1,,0.366666667
35,296,1,1,,0
9,32,0,0,,0.433333333
1069,35,0,0,,0.40625
1,40,0,0,,0
10854,9578,31,33,,0
1,40,0,0,,0
272,550,0,1,,0
6553,5240,0,1,,0.1
683,2102,0,1,,0.333333333
843,2004,0,0,,0
84,25,0,0,,1
1290,2023,0,0,,0.5
832,982,0,0,,0.229166667
60,343,0,0,,0
35,273,0,0,,0.3
3429,4978,0,1,,0.333333333
2,135,0,0,,0.85
962,1447,0,0,,0.5
28429,676,112,1168,,0.75
12974,14052,1,5,,0.25
99,195,0,0,,0
234,196,0,1,,0
60212,35376,7,13,,0
472,308,0,0,,0
84,378,0,0,,0
15,133,0,0,,0.2
35,48,0,1,,0.2
3494,4869,1,1,,0.5
201,228,0,0,,0
84,746,0,0,,0
100,105,0,0,,0
77,261,0,0,,0.066666667
13328,12822,0,2,,0.2
1312,1667,0,0,,0.5
993,1450,0,1,,0.333333333
327,279,0,0,,0
1343,2845,0,2,,0
9,23,0,1,,0.5
22052,22216,19,20,,0.553571429
119,375,0,1,,0.26
1720,4347,3,5,,0.75
830,153,58,159,,0.616666667
54,199,1,1,,0.5
8,30,0,0,,0
1831,1714,28,22,,0
584,992,0,0,,0.4
35876,31835,0,11,,0.6875
35,145,0,1,,0.5
707,628,0,1,,0.59280303
26,745,0,0,,0.571428571
192,1289,0,0,,0.2375
3140,4999,1,2,,0
1262,840,0,0,,0.566666667
4545,4933,0,1,,0.5
87,130,0,0,,0.125
235,1,0,0,,0
2200,704,0,0,,0
1546,1764,0,0,,0.75
78518,1549,11,24,,0.404761905
1994,4507,0,0,,0.5
110,387,0,0,,0
11958,12860,0,0,,0
107,187,0,0,,0
37,653,0,0,,0.75
6253,6479,0,0,,1
115,317,0,0,,0
236,753,1,2,,0
675,827,1,0,,0.4625
505,938,0,0,,0.416666667
151,263,0,0,,0.5
63,426,0,0,,0.1
140,239,0,0,,0.1
5570,4170,933,1046,,0
119,262,2,2,,0.066666667
119,339,0,0,,0
134,126,0,0,,0.625
2,29,0,2,,0.2
92,109,0,0,,0
344,1061,0,1,,0.520833333
388,333,0,0,,0
889,142,0,0,,0.5
1198,1126,1,1,,0
97,216,0,0,,0
0,9,0,1,,0.375
742,646,0,2,,0.575
1115,2050,1,1,,0.4
2033,2483,0,0,,0.48
3159,3516,0,0,,0
27,118,0,0,,0.833333333
1157,135,0,0,,0.4
113,74,0,1,,0
73937,33925,2,3,,0.5
362,619,1,2,,0
578,874,0,0,,0
179,259,2,2,,0.5
3124,496,0,20,,0.571428571
5607,5694,0,0,,0
1053,755,0,1,,0.25
131,726,0,0,,0.5625
1707,2607,0,0,,0
184061,4085,48,169,,0.454545455
99,425,0,0,,0.3
110,780,0,0,,0.15
111,217,0,0,,0.75
